endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
42,60,2540,36.6291166531667,0,0.006
42,62,2282,35.4347834707641,0.001,0.02
42,64,1867,36.1228361896052,0.006,0.049
42,66,1867,34.0522710829432,0.017,0.093
42,68,1457,26.7070609561396,0.029,0.151
42,70,1319,16.7347124940225,0.024,0.218
42,72,1180,8.27176756646993,0.01,0.279
42,74,901,3.29572807100322,0.002,0.31
42,76,896,1.31849641898403,0,0.24
42,78,616,0.820188617267808,0,0.083
40,58,3070,51.2805398200369,0,0
40,60,2932,41.6856070425483,0,0.002
40,62,2280,33.1640097090398,0,0.008
40,64,2142,28.2656811594809,0.001,0.025
40,66,1867,24.2707004947007,0.003,0.051
40,68,1457,18.4596545015131,0.005,0.087
40,70,1457,11.5758692526041,0.004,0.125
40,72,1041,5.77153489356779,0.002,0.159
40,74,1041,2.24488757080244,0,0.181
40,76,761,0.702699516417255,0,0.179
40,78,375,0.238066689877912,0,0.114
40,80,375,0.13265433176974,0,0.031
38,56,3190,71.2192200617643,0,0
38,58,3288,67.4908685189344,0,0
38,60,2813,54.1460492831582,0,0
38,62,2419,39.848079108863,0,0.002
38,64,2419,31.0267342736868,0,0.006
38,66,1862,25.8807299805829,0,0.013
38,68,1587,20.3315906515723,0,0.022
38,70,1457,13.5069263603773,0,0.03
38,72,900,7.11956261190664,0,0.036
38,74,900,2.84955613202777,0,0.04
38,76,799,0.839784876391792,0,0.042
38,78,375,0.184335049336598,0,0.041
38,80,241,0.0375868484459402,0,0
36,56,3050,83.3208007598282,0,0
36,58,2914,80.5473684979971,0,0
36,60,2890,65.5782731421489,0,0
36,62,2674,49.197194166617,0,0
36,64,2419,39.7809591075462,0,0.001
36,66,2139,34.7784909083752,0,0.002
36,68,1587,28.4377647486484,0,0.003
36,70,1448,19.4600420130125,0,0.004
36,72,760,10.4494532198806,0,0.005
36,74,658,4.22259734203459,0,0.005
36,76,518,1.23988288901672,0,0.005
36,78,100,0.251053293892123,0,0
36,80,100,0.0377837669752253,0,0
34,56,2772,87.4660708593474,0,0
34,58,2514,82.3975390280605,0,0
34,60,2514,66.6459155532242,0,0
34,62,2577,51.720018979397,0,0
34,64,2177,44.7903802769374,0,0
34,66,2139,41.1809062442847,0,0
34,68,1480,34.1237202630123,0,0
34,70,1206,23.1639467543726,0,0
34,72,658,12.259448622049,0,0.001
34,74,518,4.88087097911596,0,0.001
34,76,384,1.42040746647726,0,0
34,78,240,0.293376955404635,0,0
34,80,100,0.0428682707955082,0,0
32,56,2374,84.7252101855147,0,0
32,58,2374,74.964356066508,0,0
32,60,2514,58.114596091323,0,0
32,62,2374,45.3680825412065,0,0
32,64,1904,41.1521714233434,0,0
32,66,1484,38.8614476555804,0,0
32,68,1346,31.8819544551508,0,0
32,70,1072,20.9395059121804,0,0
32,72,384,10.6652834271182,0,0
32,74,384,4.11282654357392,0,0
32,76,384,1.16952731314373,0,0
32,78,240,0.238002721101349,0,0
32,80,100,0.0339084159217758,0,0
30,56,2235,77.5074690489779,0,0
30,58,2095,64.3330386445284,0,0
30,60,2095,46.7771368110507,0,0
30,62,1956,34.8771891423958,0,0
30,64,1624,31.1888012512468,0,0
30,66,1344,29.1472385225923,0,0
30,68,1344,23.1848578601755,0,0
30,70,792,14.4686381355862,0,0
30,72,384,6.95486832297094,0,0
30,74,384,2.54246012599112,0,0
30,76,384,0.693786232871999,0,0
30,78,240,0.13741100697298,0,0
30,80,100,0.0186990637633508,0,0
28,58,2334,52.6072992161279,0,0
28,60,2334,36.4872032975924,0,0
28,62,1916,24.8039496482245,0,0
28,64,1484,19.9373792271754,0,0
28,66,1344,17.4174097357801,0,0
28,68,1344,13.1684762343438,0,0
28,70,653,7.73891438248969,0,0
28,72,384,3.46362644352371,0,0
28,74,384,1.17865979131983,0,0
28,76,240,0.298379024183235,0,0
28,78,240,0.0572834393410564,0,0
28,80,100,0.00718907556148659,0,0
26,60,2194,26.8057755696604,0,0
26,62,2055,16.5454378903877,0,0
26,64,1723,11.0016628074965,0,0
26,66,1344,8.27950495760218,0,0
26,68,653,5.77110191522187,0,0
26,70,523,3.19280853088672,0,0
26,72,384,1.32973906952541,0,0
26,74,384,0.417996094282983,0,0
26,76,240,0.0981624471886976,0,0
26,78,100,0.012803471191056,0,0
24,62,1723,10.0832572549633,0,0
24,64,1444,5.39299980710233,0,0
24,66,1165,3.18843295340782,0,0
24,68,523,1.93567099607873,0,0
24,70,523,1.00128263252324,0,0
24,72,240,0.384241838272239,0,0
24,74,240,0.112896247627048,0,0
24,76,240,0.0247322958918907,0,0
22,64,1305,2.61757572329596,0,0
22,66,1030,1.09407838182784,0,0
22,68,479,0.503976891852495,0,0
22,70,379,0.23257835390832,0,0
22,72,240,0.0848702953398168,0,0
4,30,2059,19.9460817315437,0,0.001
2,28,1467,9.76182748705135,0,0
2,30,1618,8.31641518282235,0,0
0,26,944,4.86729805986135,0,0
0,28,820,3.40076955187991,0,0
22,28,8829,154.8386532758,0.018,0.006
20,30,6800,109.344187241839,0.022,0.01
18,32,6362,66.6724567195287,0.009,0.01
16,32,5135,60.4519409275,0.004,0.006
12,34,3985,60.6617588506707,0.001,0.003
8,32,2775,47.9192776069828,0.001,0.002
6,32,2206,33.6925485556456,0.001,0.002
46,22,36710,739.293495190284,0.497,0.007
46,24,34536,677.266050152294,0.555,0.011
46,26,31602,604.294040112669,0.705,0.018
46,28,29067,513.615617101656,0.841,0.029
46,30,25411,409.096814609905,0.798,0.039
46,32,21538,309.26791388218,0.54,0.044
44,20,37329,797.968540091231,0.541,0.006
44,22,35721,746.802704256042,0.383,0.005
44,24,32218,679.163093924281,0.336,0.006
44,26,29893,596.248798100359,0.358,0.01
44,28,27753,491.431646464886,0.379,0.015
44,30,24722,377.562559960109,0.334,0.022
44,32,20971,279.993723719982,0.224,0.025
44,34,16771,212.238694934488,0.107,0.022
42,22,32580,711.564134795586,0.265,0.004
42,24,30486,654.559522340397,0.177,0.003
42,26,28666,573.71476454216,0.144,0.004
42,28,25575,465.873843098032,0.123,0.006
42,30,23510,351.131240276784,0.097,0.008
42,32,20062,258.031760730201,0.066,0.01
42,34,16347,199.254662203702,0.035,0.008
42,36,13427,169.657023946022,0.014,0.005
40,24,27776,621.62532382145,0.112,0.002
40,26,26011,545.485916508287,0.069,0.002
40,28,23982,438.861343446497,0.04,0.002
40,30,22382,327.523856875667,0.025,0.003
40,32,18682,238.813276665506,0.017,0.003
40,34,15586,184.734002415646,0.011,0.003
40,36,13193,161.293093039172,0.006,0.002
40,38,11192,151.87130345447,0.002,0.001
38,26,24899,518.047082645633,0.056,0.001
38,28,23151,410.376314116982,0.027,0.001
38,30,19908,303.780818717408,0.015,0.002
38,32,17753,221.058998879759,0.015,0.003
38,34,15543,169.867370153829,0.014,0.004
38,36,12454,147.341685836966,0.011,0.004
38,38,8913,140.210164651385,0.006,0.003
36,28,21278,378.463418337779,0.026,0.001
36,30,19099,281.546111246245,0.027,0.003
36,32,16275,210.382252729263,0.039,0.006
36,34,13714,164.275960519323,0.043,0.01
36,36,11132,139.278072488894,0.031,0.011
36,38,8054,128.296065215578,0.017,0.009
34,30,16722,255.337420779644,0.053,0.007
34,32,14649,203.374896162647,0.092,0.014
34,34,12617,167.952106231038,0.103,0.021
34,36,10538,141.608901846478,0.072,0.023
34,38,7495,123.442171054613,0.035,0.019
32,30,14511,217.369469411109,0.076,0.013
32,32,13032,188.427759962701,0.144,0.027
32,34,11780,167.765855574224,0.17,0.038
32,36,9471,144.093740548921,0.117,0.04
32,38,7408,120.356724723258,0.052,0.032
30,30,13448,173.911775949923,0.073,0.022
30,32,12455,162.167121786356,0.158,0.043
30,34,10442,152.792930441836,0.206,0.058
30,36,8748,134.076444522111,0.149,0.059
30,38,7111,109.945476724076,0.062,0.046
28,30,12230,143.196367456178,0.055,0.029
28,32,11109,134.500311167386,0.131,0.056
28,34,9167,125.683875994925,0.186,0.075
28,36,7123,110.115390420933,0.141,0.076
26,30,10815,134.604456897338,0.041,0.027
26,32,9632,116.79424559943,0.084,0.053
26,34,7632,98.8912518142016,0.113,0.078
26,36,6431,83.0745454217601,0.084,0.08
